Дата	Отдел.Код	Товар.Код	Час	Количество	Сумма
13.10.2004 0:00	2	82545	14	1	138.23
13.10.2004 0:00	2	83149	14	1	87.63
13.10.2004 0:00	3	32540	19	1	6.01
13.10.2004 0:00	3	40358	10	1	8.26
13.10.2004 0:00	3	45910	16	1	41.83
13.10.2004 0:00	3	70286	15	1	80.75
13.10.2004 0:00	3	71804	16	1	22.17
13.10.2004 0:00	3	82545	11	1	136.85
13.10.2004 0:00	3	82545	20	1	136.85
14.10.2004 0:00	1	485	18	1	2.34
14.10.2004 0:00	1	10350	20	1	50.1
14.10.2004 0:00	1	31050	13	1	40.1
14.10.2004 0:00	1	31054	12	1	34.1
14.10.2004 0:00	1	36259	11	2	148.76
14.10.2004 0:00	1	57168	12	1	140.93
14.10.2004 0:00	1	71804	20	3	65.58
14.10.2004 0:00	1	79052	11	2	7.82
14.10.2004 0:00	1	79052	18	2	7.82
14.10.2004 0:00	1	82545	16	1	139.68
14.10.2004 0:00	1	83215	18	1	230.86
14.10.2004 0:00	1	84902	11	1	16.11
14.10.2004 0:00	1	84907	15	1	11.55
14.10.2004 0:00	1	84955	15	10	56.6
14.10.2004 0:00	2	828	13	1	42.83
14.10.2004 0:00	2	11291	21	1	75.65
14.10.2004 0:00	2	21269	13	1	183.61
14.10.2004 0:00	2	28558	10	1	25.56
14.10.2004 0:00	2	32540	18	2	12.02
14.10.2004 0:00	2	32540	20	2	12.02
14.10.2004 0:00	2	42879	14	1	580.62
14.10.2004 0:00	2	62773	15	1	52.77
14.10.2004 0:00	2	62773	18	1	52.77
14.10.2004 0:00	2	66647	20	2	273.98
14.10.2004 0:00	2	71804	16	1	21.31
14.10.2004 0:00	2	71804	20	1	21.31
14.10.2004 0:00	3	487	11	1	3.57
14.10.2004 0:00	3	487	15	2	7.14
14.10.2004 0:00	3	21269	17	1	192.48
14.10.2004 0:00	3	27498	11	1	70.68
14.10.2004 0:00	3	31054	11	1	35.46
14.10.2004 0:00	3	31054	12	1	35.46
14.10.2004 0:00	3	32540	10	1	6.01
14.10.2004 0:00	3	33068	14	1	62.51
14.10.2004 0:00	3	57168	14	1	138.42
14.10.2004 0:00	3	66644	10	1	222.07
14.10.2004 0:00	3	66647	15	1	140.89
14.10.2004 0:00	3	82545	17	1	141.33
14.10.2004 0:00	3	82545	19	2	282.66
14.10.2004 0:00	3	83149	14	1	83.6
14.10.2004 0:00	3	83149	16	1	83.6
15.10.2004 0:00	1	1138	19	1	102.35
15.10.2004 0:00	1	2290	13	1	92.39
15.10.2004 0:00	1	2291	15	1	292.81
15.10.2004 0:00	1	10350	20	1	47.56
15.10.2004 0:00	1	11308	12	2	238.7
15.10.2004 0:00	1	21269	15	1	176.69
15.10.2004 0:00	1	28092	13	2	143.46
15.10.2004 0:00	1	33338	11	1	49.81
15.10.2004 0:00	1	43711	14	1	7.84
15.10.2004 0:00	1	52458	11	1	49.21
15.10.2004 0:00	1	52458	14	1	49.21
15.10.2004 0:00	1	70286	16	1	80.18
15.10.2004 0:00	1	79108	12	1	13.75
15.10.2004 0:00	1	82154	13	1	25.06
15.10.2004 0:00	1	84907	16	1	11.55
15.10.2004 0:00	1	84907	17	1	11.55
15.10.2004 0:00	2	10350	14	1	52.52
15.10.2004 0:00	2	10650	18	1	15.89
15.10.2004 0:00	2	20475	12	1	229.2
15.10.2004 0:00	2	28092	10	1	74.59
15.10.2004 0:00	2	28092	12	1	74.59
15.10.2004 0:00	2	33068	19	1	61.63
15.10.2004 0:00	2	33461	20	1	5.04
15.10.2004 0:00	2	56775	10	1	52.34
15.10.2004 0:00	3	477	15	5	11.65
15.10.2004 0:00	3	2289	15	1	196.72
15.10.2004 0:00	3	12017	10	1	63.49
15.10.2004 0:00	3	14185	10	1	9.44
15.10.2004 0:00	3	14185	17	1	9.44
15.10.2004 0:00	3	20475	17	1	218.19
15.10.2004 0:00	3	24061	15	1	141.48
15.10.2004 0:00	3	31054	10	1	35.46
15.10.2004 0:00	3	31054	16	1	35.46
15.10.2004 0:00	3	33050	12	1	184.25
15.10.2004 0:00	3	33514	12	2	17.44
15.10.2004 0:00	3	36259	10	1	73.54
15.10.2004 0:00	3	36259	15	1	73.54
15.10.2004 0:00	3	36259	17	1	73.54
15.10.2004 0:00	3	43711	12	1	6.21
15.10.2004 0:00	3	57168	11	1	138.42
15.10.2004 0:00	3	71804	10	2	44.34
15.10.2004 0:00	3	73817	18	1	4.24
15.10.2004 0:00	3	79052	11	2	8.14
15.10.2004 0:00	3	82154	14	1	25.82
15.10.2004 0:00	3	82545	15	1	141.33
15.10.2004 0:00	3	83149	15	1	83.6
15.10.2004 0:00	3	83149	16	1	83.6
15.10.2004 0:00	3	84907	15	1	15.02
15.10.2004 0:00	3	84907	16	1	15.02
15.10.2004 0:00	3	84955	19	10	58.4
16.10.2004 0:00	1	10350	11	1	50.1
16.10.2004 0:00	1	20529	16	1	144.24
16.10.2004 0:00	1	24061	14	1	138.33
16.10.2004 0:00	1	27490	19	1	125.95
16.10.2004 0:00	1	33338	14	1	49.81
16.10.2004 0:00	1	33338	15	1	49.81
16.10.2004 0:00	1	33448	15	1	4.86
16.10.2004 0:00	1	38453	13	1	115.5
16.10.2004 0:00	1	45911	19	1	19.76
16.10.2004 0:00	1	65841	16	1	128.7
16.10.2004 0:00	1	66005	16	1	261.08
16.10.2004 0:00	1	70284	17	1	66.38
16.10.2004 0:00	1	82154	12	2	50.12
16.10.2004 0:00	1	82545	9	1	139.68
16.10.2004 0:00	1	82545	14	1	139.68
16.10.2004 0:00	1	83052	9	1	10.41
16.10.2004 0:00	2	828	21	1	42.83
16.10.2004 0:00	2	844	19	1	31.98
16.10.2004 0:00	2	848	13	1	184.77
16.10.2004 0:00	2	10350	14	1	52.52
16.10.2004 0:00	2	24061	20	1	142.91
16.10.2004 0:00	2	31050	20	1	44.62
16.10.2004 0:00	2	32273	13	1	72.22
16.10.2004 0:00	2	32540	13	2	12.02
16.10.2004 0:00	2	36259	11	1	77.35
16.10.2004 0:00	2	36259	18	1	77.35
16.10.2004 0:00	2	43711	20	1	6.21
16.10.2004 0:00	2	56775	18	1	52.34
16.10.2004 0:00	2	70280	19	1	183.9
16.10.2004 0:00	2	71804	14	1	21.31
16.10.2004 0:00	2	71804	19	1	21.31
16.10.2004 0:00	2	83149	18	1	87.63
16.10.2004 0:00	2	84907	20	1	12.01
16.10.2004 0:00	3	487	11	6	21.42
16.10.2004 0:00	3	487	15	2	7.14
16.10.2004 0:00	3	844	12	1	29.96
16.10.2004 0:00	3	10650	9	1	15.73
16.10.2004 0:00	3	20475	15	1	218.19
16.10.2004 0:00	3	21269	11	1	192.48
16.10.2004 0:00	3	21269	15	1	192.48
16.10.2004 0:00	3	24910	14	1	30.07
16.10.2004 0:00	3	27482	13	1	113.69
16.10.2004 0:00	3	27498	17	1	63.09
16.10.2004 0:00	3	28092	15	1	69.3
16.10.2004 0:00	3	28560	20	1	32.86
16.10.2004 0:00	3	32435	11	1	10.31
16.10.2004 0:00	3	33036	13	1	243.67
16.10.2004 0:00	3	33514	14	1	8.72
16.10.2004 0:00	3	43711	16	1	6.21
16.10.2004 0:00	3	51407	12	1	82.84
16.10.2004 0:00	3	52458	18	1	50.27
16.10.2004 0:00	3	57168	19	1	138.42
16.10.2004 0:00	3	58592	13	1	85.23
16.10.2004 0:00	3	73817	12	1	4.24
16.10.2004 0:00	3	83149	10	1	83.6
16.10.2004 0:00	3	84907	10	1	15.02
16.10.2004 0:00	3	84955	10	10	58.4
17.10.2004 0:00	1	10256	19	1	12.69
17.10.2004 0:00	1	20529	14	1	144.24
17.10.2004 0:00	1	24910	12	2	58.3
17.10.2004 0:00	1	31050	11	1	40.1
17.10.2004 0:00	1	32540	14	1	5.78
17.10.2004 0:00	1	32540	16	1	5.78
17.10.2004 0:00	1	33338	10	1	49.81
17.10.2004 0:00	1	79052	14	2	7.82
17.10.2004 0:00	1	82616	16	1	105.3
17.10.2004 0:00	1	83142	10	1	116.94
17.10.2004 0:00	1	84955	15	3	16.98
17.10.2004 0:00	2	849	17	1	61.92
17.10.2004 0:00	2	10350	21	1	52.52
17.10.2004 0:00	2	28092	18	1	74.59
17.10.2004 0:00	2	31050	12	1	44.62
17.10.2004 0:00	2	32273	18	1	72.22
17.10.2004 0:00	2	32540	11	1	6.01
17.10.2004 0:00	2	32540	13	1	6.01
17.10.2004 0:00	2	36259	13	1	77.35
17.10.2004 0:00	2	66647	16	1	136.99
17.10.2004 0:00	2	71804	18	1	21.31
17.10.2004 0:00	2	79038	11	1	3.9
17.10.2004 0:00	2	79038	17	1	3.9
17.10.2004 0:00	2	82545	11	2	290.52
17.10.2004 0:00	2	82545	19	1	138.23
17.10.2004 0:00	2	83052	18	1	10.83
17.10.2004 0:00	2	83149	19	2	175.26
17.10.2004 0:00	3	10258	15	1	12.24
17.10.2004 0:00	3	10650	17	1	15.73
17.10.2004 0:00	3	25445	17	1	153.85
17.10.2004 0:00	3	27490	16	1	120.55
17.10.2004 0:00	3	28551	9	2	34.38
17.10.2004 0:00	3	28558	19	1	25.79
17.10.2004 0:00	3	31054	19	1	35.46
17.10.2004 0:00	3	32273	16	1	75.22
17.10.2004 0:00	3	32540	17	2	12.02
17.10.2004 0:00	3	40377	11	1	12.49
17.10.2004 0:00	3	75406	13	1	146.68
17.10.2004 0:00	3	79107	11	1	23.4
17.10.2004 0:00	3	83149	11	2	167.2
17.10.2004 0:00	3	84907	20	1	15.02
18.10.2004 0:00	1	849	18	1	62.44
18.10.2004 0:00	1	7537	11	1	32.3
18.10.2004 0:00	1	10650	13	1	15.28
18.10.2004 0:00	1	33514	14	1	7.98
18.10.2004 0:00	1	43711	16	4	31.36
18.10.2004 0:00	1	71804	14	1	21.86
18.10.2004 0:00	1	82545	17	2	279.36
18.10.2004 0:00	2	28558	15	1	25.56
18.10.2004 0:00	2	32540	13	1	6.01
18.10.2004 0:00	2	32540	17	1	6.01
18.10.2004 0:00	2	33528	20	1	6.97
18.10.2004 0:00	2	34687	17	1	38.01
18.10.2004 0:00	2	36259	17	1	77.35
18.10.2004 0:00	2	38453	19	1	119.69
18.10.2004 0:00	2	66005	18	1	266.92
18.10.2004 0:00	2	79038	17	1	3.9
18.10.2004 0:00	2	82545	17	1	145.26
18.10.2004 0:00	2	83149	18	1	87.63
18.10.2004 0:00	2	84713	17	1	77.94
18.10.2004 0:00	2	84846	20	1	59.09
18.10.2004 0:00	3	487	16	2	7.14
18.10.2004 0:00	3	3626	16	1	91.99
18.10.2004 0:00	3	24061	19	1	141.48
18.10.2004 0:00	3	32540	18	1	6.01
18.10.2004 0:00	3	33514	19	6	52.32
18.10.2004 0:00	3	41527	18	1	226.38
18.10.2004 0:00	3	43711	15	1	6.21
18.10.2004 0:00	3	43711	18	1	6.21
18.10.2004 0:00	3	58040	18	1	11.14
18.10.2004 0:00	3	71804	14	1	22.17
18.10.2004 0:00	3	79052	18	1	4.07
18.10.2004 0:00	3	81928	15	1	135.71
18.10.2004 0:00	3	83149	17	1	83.6
18.10.2004 0:00	3	83215	16	1	251.71
18.10.2004 0:00	3	83667	19	1	93.52
18.10.2004 0:00	3	84713	18	1	81.51
18.10.2004 0:00	3	84907	15	1	15.02
19.10.2004 0:00	1	14185	10	1	9.35
19.10.2004 0:00	1	20475	18	1	211.18
19.10.2004 0:00	1	31050	13	1	40.1
19.10.2004 0:00	1	32540	9	1	5.78
19.10.2004 0:00	1	43711	12	2	15.68
19.10.2004 0:00	1	43711	13	1	7.84
19.10.2004 0:00	1	84907	20	1	11.55
19.10.2004 0:00	2	11242	13	1	6.81
19.10.2004 0:00	2	31050	13	1	44.62
19.10.2004 0:00	2	31050	18	1	44.62
19.10.2004 0:00	2	32540	19	1	6.01
19.10.2004 0:00	2	33528	13	3	20.91
19.10.2004 0:00	2	33528	16	1	6.97
19.10.2004 0:00	2	43711	18	1	6.21
19.10.2004 0:00	3	7537	20	1	33.25
19.10.2004 0:00	3	12017	17	1	63.49
19.10.2004 0:00	3	20529	15	1	130.6
19.10.2004 0:00	3	20530	13	1	243.89
19.10.2004 0:00	3	24910	18	1	30.07
19.10.2004 0:00	3	27490	16	1	120.55
19.10.2004 0:00	3	36259	17	1	73.64
19.10.2004 0:00	3	40377	11	1	12.49
19.10.2004 0:00	3	40377	16	1	12.49
19.10.2004 0:00	3	43711	13	1	6.21
19.10.2004 0:00	3	43711	20	1	6.21
19.10.2004 0:00	3	45911	14	1	20.62
19.10.2004 0:00	3	52458	17	1	50.27
19.10.2004 0:00	3	58590	14	1	107.13
19.10.2004 0:00	3	78981	10	1	49.93
19.10.2004 0:00	3	82235	20	1	626.21
19.10.2004 0:00	3	83149	16	1	83.6
19.10.2004 0:00	3	84955	13	5	29.2
20.10.2004 0:00	1	11931	18	1	10.38
20.10.2004 0:00	1	11931	19	1	10.38
20.10.2004 0:00	1	25445	12	1	153.99
20.10.2004 0:00	1	27498	13	1	63.09
20.10.2004 0:00	1	31050	20	1	40.1
20.10.2004 0:00	1	32427	11	1	65.04
20.10.2004 0:00	1	32540	17	1	5.78
20.10.2004 0:00	1	36259	20	1	74.28
20.10.2004 0:00	1	45911	15	1	19.76
20.10.2004 0:00	1	51407	12	1	80.45
20.10.2004 0:00	1	57168	20	1	140.93
20.10.2004 0:00	1	70284	18	1	60.91
20.10.2004 0:00	1	79052	13	3	11.73
20.10.2004 0:00	1	84846	12	1	56.61
20.10.2004 0:00	1	84846	20	1	56.61
20.10.2004 0:00	1	84907	9	1	11.55
20.10.2004 0:00	2	10350	21	1	52.52
20.10.2004 0:00	2	31050	21	1	44.62
20.10.2004 0:00	2	43711	19	1	6.21
20.10.2004 0:00	2	54311	18	1	70.9
20.10.2004 0:00	2	62773	21	1	52.77
20.10.2004 0:00	2	70284	11	1	59.83
20.10.2004 0:00	2	73814	10	1	10.0
20.10.2004 0:00	2	83069	16	1	9.58
20.10.2004 0:00	2	84907	19	1	12.01
20.10.2004 0:00	3	2290	14	1	94.9
20.10.2004 0:00	3	12017	10	1	63.49
20.10.2004 0:00	3	12017	18	1	63.49
20.10.2004 0:00	3	24910	14	1	30.07
20.10.2004 0:00	3	31054	16	1	35.46
20.10.2004 0:00	3	33050	20	1	182.33
20.10.2004 0:00	3	33338	15	1	51.3
20.10.2004 0:00	3	40377	12	1	12.49
20.10.2004 0:00	3	43711	10	1	6.21
20.10.2004 0:00	3	43711	19	1	6.21
20.10.2004 0:00	3	71804	15	1	22.17
20.10.2004 0:00	3	78981	15	1	49.93
20.10.2004 0:00	3	79052	16	1	4.07
20.10.2004 0:00	3	82545	17	1	113.06
20.10.2004 0:00	3	84907	10	1	15.02
20.10.2004 0:00	3	84907	16	1	15.02
20.10.2004 0:00	3	84907	17	2	30.04
21.10.2004 0:00	1	2291	20	1	292.81
21.10.2004 0:00	1	7537	17	1	32.3
21.10.2004 0:00	1	24910	17	1	29.75
21.10.2004 0:00	1	32540	18	2	11.56
21.10.2004 0:00	1	33068	15	1	64.49
21.10.2004 0:00	1	33514	20	1	7.98
21.10.2004 0:00	1	36259	20	1	74.38
21.10.2004 0:00	1	45452	12	1	49.41
21.10.2004 0:00	1	45816	17	1	139.84
21.10.2004 0:00	1	45911	12	1	19.76
21.10.2004 0:00	1	69349	18	1	163.18
21.10.2004 0:00	1	70284	17	1	60.48
21.10.2004 0:00	1	84907	18	1	11.55
21.10.2004 0:00	2	10350	17	1	49.76
21.10.2004 0:00	2	10350	18	1	49.76
21.10.2004 0:00	2	11846	19	1	2.12
21.10.2004 0:00	2	20011	15	1	123.93
21.10.2004 0:00	2	31050	21	1	44.62
21.10.2004 0:00	2	32270	18	1	44.67
21.10.2004 0:00	2	51407	17	1	83.67
21.10.2004 0:00	2	82545	18	2	290.52
21.10.2004 0:00	2	83215	20	1	250.78
21.10.2004 0:00	2	83383	19	1	68.26
21.10.2004 0:00	3	11824	17	1	15.4
21.10.2004 0:00	3	11824	18	1	15.4
21.10.2004 0:00	3	31054	10	2	70.92
21.10.2004 0:00	3	31054	11	1	35.46
21.10.2004 0:00	3	33068	15	1	61.88
21.10.2004 0:00	3	73817	18	1	4.24
21.10.2004 0:00	3	78983	11	1	120.12
21.10.2004 0:00	3	79052	15	14	56.98
21.10.2004 0:00	3	82545	12	1	141.33
21.10.2004 0:00	3	82545	13	1	141.33
21.10.2004 0:00	3	82545	16	1	141.33
21.10.2004 0:00	3	82627	14	4	23.0
21.10.2004 0:00	3	82627	18	10	57.5
21.10.2004 0:00	3	85371	10	2	33.92
22.10.2004 0:00	1	828	15	1	41.19
22.10.2004 0:00	1	11931	13	1	10.38
22.10.2004 0:00	1	11931	14	1	10.38
22.10.2004 0:00	1	21269	19	1	176.69
22.10.2004 0:00	1	31050	13	1	40.1
22.10.2004 0:00	1	31050	19	1	40.1
22.10.2004 0:00	1	32427	17	1	65.04
22.10.2004 0:00	1	33338	15	1	49.81
22.10.2004 0:00	1	43711	15	1	7.84
22.10.2004 0:00	1	45911	17	2	39.52
22.10.2004 0:00	1	79036	18	3	17.73
22.10.2004 0:00	1	79052	18	1	3.91
22.10.2004 0:00	1	82545	18	1	139.68
22.10.2004 0:00	1	83052	18	1	10.41
22.10.2004 0:00	1	83052	19	1	10.41
22.10.2004 0:00	1	84846	18	1	56.61
22.10.2004 0:00	1	84907	13	1	11.55
22.10.2004 0:00	2	21270	18	1	111.97
22.10.2004 0:00	2	32540	20	1	6.01
22.10.2004 0:00	2	33338	13	1	51.81
22.10.2004 0:00	2	33338	19	1	51.81
22.10.2004 0:00	2	33340	16	1	40.61
22.10.2004 0:00	2	36259	16	1	77.35
22.10.2004 0:00	2	43711	16	1	6.21
22.10.2004 0:00	2	65841	18	1	134.85
22.10.2004 0:00	2	82545	13	1	145.26
22.10.2004 0:00	2	84713	19	1	77.94
22.10.2004 0:00	3	487	20	1	3.57
22.10.2004 0:00	3	11824	12	1	15.4
22.10.2004 0:00	3	11931	15	1	10.38
22.10.2004 0:00	3	11931	16	1	10.38
22.10.2004 0:00	3	20474	13	1	401.1
22.10.2004 0:00	3	21269	14	1	186.04
22.10.2004 0:00	3	24061	13	1	135.0
22.10.2004 0:00	3	31054	9	1	35.46
22.10.2004 0:00	3	31054	12	1	35.46
22.10.2004 0:00	3	31054	17	1	35.46
22.10.2004 0:00	3	33037	18	1	112.39
22.10.2004 0:00	3	36259	16	1	73.64
22.10.2004 0:00	3	36259	17	1	73.64
22.10.2004 0:00	3	71804	11	2	44.34
22.10.2004 0:00	3	73817	9	1	4.24
22.10.2004 0:00	3	82154	13	1	25.82
22.10.2004 0:00	3	82545	9	1	141.33
22.10.2004 0:00	3	82545	20	1	141.33
22.10.2004 0:00	3	83052	15	1	10.68
22.10.2004 0:00	3	83052	19	1	10.68
22.10.2004 0:00	3	83667	12	1	93.52
22.10.2004 0:00	3	85033	13	1	22.93
23.10.2004 0:00	1	828	12	1	41.19
23.10.2004 0:00	1	828	18	3	123.57
23.10.2004 0:00	1	10650	17	1	15.28
23.10.2004 0:00	1	33050	11	1	184.25
23.10.2004 0:00	1	36259	17	1	74.38
23.10.2004 0:00	1	43711	17	1	6.54
23.10.2004 0:00	1	73817	10	1	4.08
23.10.2004 0:00	1	79036	15	2	11.82
23.10.2004 0:00	1	79036	20	2	11.82
23.10.2004 0:00	1	84846	19	1	56.61
23.10.2004 0:00	1	85033	15	1	33.3
23.10.2004 0:00	2	14185	13	1	9.01
23.10.2004 0:00	2	21269	11	1	183.61
23.10.2004 0:00	2	27490	17	1	115.69
23.10.2004 0:00	2	28560	16	1	31.4
23.10.2004 0:00	2	32540	13	1	6.01
23.10.2004 0:00	2	57168	20	1	136.57
23.10.2004 0:00	2	79038	11	1	3.9
23.10.2004 0:00	2	83052	19	1	10.83
23.10.2004 0:00	2	83052	20	1	10.83
23.10.2004 0:00	2	84713	13	1	77.79
23.10.2004 0:00	3	1138	17	1	105.35
23.10.2004 0:00	3	11931	9	1	10.38
23.10.2004 0:00	3	11931	10	1	10.38
23.10.2004 0:00	3	12742	10	1	31.94
23.10.2004 0:00	3	20529	13	1	130.6
23.10.2004 0:00	3	21269	9	1	192.48
23.10.2004 0:00	3	21269	14	1	186.04
23.10.2004 0:00	3	28560	17	1	29.88
23.10.2004 0:00	3	31054	14	1	35.46
23.10.2004 0:00	3	32427	14	1	65.04
23.10.2004 0:00	3	36259	18	1	73.64
23.10.2004 0:00	3	82545	17	1	141.33
24.10.2004 0:00	1	2291	19	1	292.81
24.10.2004 0:00	1	20530	18	1	239.56
24.10.2004 0:00	1	21270	16	1	109.86
24.10.2004 0:00	1	27498	19	1	66.0
24.10.2004 0:00	1	28092	18	1	71.73
24.10.2004 0:00	1	32540	14	1	5.78
24.10.2004 0:00	1	32540	16	1	5.78
24.10.2004 0:00	1	33514	16	1	7.98
24.10.2004 0:00	1	33704	16	1	139.7
24.10.2004 0:00	1	52458	14	1	48.81
24.10.2004 0:00	1	82545	12	1	139.68
24.10.2004 0:00	1	82616	13	1	105.3
24.10.2004 0:00	1	83142	14	1	116.94
24.10.2004 0:00	1	84846	13	1	56.61
24.10.2004 0:00	1	84846	14	1	56.61
24.10.2004 0:00	2	10650	13	1	15.89
24.10.2004 0:00	2	31051	13	1	44.62
24.10.2004 0:00	2	32427	18	1	63.21
24.10.2004 0:00	2	32540	17	1	6.01
24.10.2004 0:00	2	36259	18	1	77.35
24.10.2004 0:00	2	62773	11	1	52.77
24.10.2004 0:00	2	73820	14	1	10.01
24.10.2004 0:00	2	79038	20	1	3.9
24.10.2004 0:00	3	828	9	1	42.41
24.10.2004 0:00	3	11824	12	1	15.4
24.10.2004 0:00	3	11824	13	1	15.4
24.10.2004 0:00	3	11846	13	4	8.36
24.10.2004 0:00	3	11846	14	1	2.09
24.10.2004 0:00	3	14185	18	1	9.21
24.10.2004 0:00	3	21269	11	1	186.04
24.10.2004 0:00	3	21269	16	1	186.04
24.10.2004 0:00	3	28092	19	1	70.99
24.10.2004 0:00	3	33338	19	1	51.3
24.10.2004 0:00	3	43711	16	1	6.21
24.10.2004 0:00	3	57922	16	1	169.29
24.10.2004 0:00	3	65840	12	1	70.93
24.10.2004 0:00	3	82545	12	2	282.66
25.10.2004 0:00	1	1151	18	1	218.13
25.10.2004 0:00	1	11931	11	1	10.38
25.10.2004 0:00	1	31050	17	1	40.1
25.10.2004 0:00	1	31050	18	1	40.1
25.10.2004 0:00	1	32540	12	2	11.56
25.10.2004 0:00	1	36259	19	1	74.38
25.10.2004 0:00	1	51407	14	1	80.45
25.10.2004 0:00	1	62773	18	1	54.31
25.10.2004 0:00	1	65841	10	1	128.7
25.10.2004 0:00	1	70286	19	1	80.18
25.10.2004 0:00	1	78983	18	1	116.74
25.10.2004 0:00	1	79036	15	1	5.91
25.10.2004 0:00	1	85033	14	1	33.3
25.10.2004 0:00	2	2290	10	1	96.08
25.10.2004 0:00	2	2290	14	1	96.08
25.10.2004 0:00	2	10350	18	1	49.76
25.10.2004 0:00	2	28560	16	1	31.4
25.10.2004 0:00	2	31054	13	1	35.46
25.10.2004 0:00	2	45816	10	1	136.62
25.10.2004 0:00	2	71804	16	1	21.59
25.10.2004 0:00	2	82545	15	1	145.26
25.10.2004 0:00	2	82545	21	1	138.23
25.10.2004 0:00	2	83052	12	1	10.83
25.10.2004 0:00	2	83069	10	1	9.58
25.10.2004 0:00	3	1151	16	1	224.6
25.10.2004 0:00	3	11931	13	1	10.38
25.10.2004 0:00	3	20475	18	1	210.46
25.10.2004 0:00	3	21269	13	1	186.04
25.10.2004 0:00	3	21270	14	1	106.56
25.10.2004 0:00	3	28551	17	1	16.91
25.10.2004 0:00	3	33338	15	1	51.3
25.10.2004 0:00	3	43711	12	2	12.42
25.10.2004 0:00	3	66644	18	1	205.79
25.10.2004 0:00	3	82154	13	1	25.82
25.10.2004 0:00	3	82627	18	10	57.5
25.10.2004 0:00	3	83052	15	1	10.68
25.10.2004 0:00	3	84907	19	1	15.02
26.10.2004 0:00	1	477	10	5	11.4
26.10.2004 0:00	1	477	14	2	4.56
26.10.2004 0:00	1	828	19	1	41.19
26.10.2004 0:00	1	1151	19	1	218.13
26.10.2004 0:00	1	10350	18	1	50.88
26.10.2004 0:00	1	24909	17	1	28.85
26.10.2004 0:00	1	32585	17	2	11.56
26.10.2004 0:00	1	33514	16	1	7.98
26.10.2004 0:00	1	36259	14	1	74.38
26.10.2004 0:00	1	36259	19	1	74.38
26.10.2004 0:00	1	38453	19	1	115.5
26.10.2004 0:00	1	62773	18	1	54.31
26.10.2004 0:00	1	79108	16	1	13.75
26.10.2004 0:00	1	82154	12	2	50.12
26.10.2004 0:00	1	82545	15	2	279.36
26.10.2004 0:00	1	83052	14	1	10.41
26.10.2004 0:00	1	83052	18	1	10.41
26.10.2004 0:00	1	83052	19	1	10.41
26.10.2004 0:00	1	83149	15	1	84.26
26.10.2004 0:00	2	849	18	1	65.25
26.10.2004 0:00	2	10350	20	1	52.52
26.10.2004 0:00	2	11834	15	1	12.22
26.10.2004 0:00	2	32540	19	1	6.01
26.10.2004 0:00	2	33338	15	1	51.81
26.10.2004 0:00	2	62773	20	1	52.77
26.10.2004 0:00	3	2289	12	1	193.74
26.10.2004 0:00	3	14185	9	1	9.44
26.10.2004 0:00	3	24061	13	1	135.0
26.10.2004 0:00	3	24910	14	1	30.07
26.10.2004 0:00	3	32273	19	1	75.22
26.10.2004 0:00	3	33037	17	1	112.39
26.10.2004 0:00	3	38453	13	1	117.98
26.10.2004 0:00	3	45910	18	1	41.83
26.10.2004 0:00	3	50850	12	1	21.98
26.10.2004 0:00	3	52458	16	1	50.27
26.10.2004 0:00	3	66005	17	1	268.45
26.10.2004 0:00	3	71804	18	1	22.17
26.10.2004 0:00	3	83149	9	1	83.6
26.10.2004 0:00	3	83149	18	1	83.21
26.10.2004 0:00	3	83563	10	1	43.51
27.10.2004 0:00	1	849	18	1	60.86
27.10.2004 0:00	1	2290	14	1	92.81
27.10.2004 0:00	1	31050	15	1	40.1
27.10.2004 0:00	1	31054	11	1	34.1
27.10.2004 0:00	1	33338	11	1	49.81
27.10.2004 0:00	1	33338	17	1	49.81
27.10.2004 0:00	1	36259	9	1	74.38
27.10.2004 0:00	1	36259	11	1	74.38
27.10.2004 0:00	1	43711	12	1	7.84
27.10.2004 0:00	1	83052	13	1	10.41
27.10.2004 0:00	1	83215	18	1	230.86
27.10.2004 0:00	1	84846	16	1	56.61
27.10.2004 0:00	2	11834	14	2	24.44
27.10.2004 0:00	2	11846	13	1	2.12
27.10.2004 0:00	2	32585	20	2	12.02
27.10.2004 0:00	2	33461	10	1	5.04
27.10.2004 0:00	2	33461	19	1	5.04
27.10.2004 0:00	2	51407	18	1	83.67
27.10.2004 0:00	2	83149	14	1	83.37
27.10.2004 0:00	3	20475	20	1	210.46
27.10.2004 0:00	3	31048	14	1	37.94
27.10.2004 0:00	3	31048	15	1	37.94
27.10.2004 0:00	3	31048	17	1	37.94
27.10.2004 0:00	3	31048	18	1	37.94
27.10.2004 0:00	3	33338	13	1	51.3
27.10.2004 0:00	3	33448	17	1	5.06
27.10.2004 0:00	3	41527	18	1	218.19
27.10.2004 0:00	3	43711	10	2	12.42
27.10.2004 0:00	3	52458	18	1	50.27
27.10.2004 0:00	3	65840	17	1	70.93
27.10.2004 0:00	3	71804	11	1	22.17
27.10.2004 0:00	3	71804	16	2	44.34
27.10.2004 0:00	3	73817	10	1	4.24
27.10.2004 0:00	3	82154	13	1	25.82
27.10.2004 0:00	3	82545	12	1	141.33
28.10.2004 0:00	1	828	17	2	82.38
28.10.2004 0:00	1	2290	18	1	92.81
28.10.2004 0:00	1	10350	10	1	50.88
28.10.2004 0:00	1	28558	13	1	24.58
28.10.2004 0:00	1	31050	17	1	40.1
28.10.2004 0:00	1	32585	12	1	5.78
